# C-Statistic Delta src:Flux src:PhoIndex
# C-Statistic 4 5
          3743.8       13.63   12   0.0006118    2       1.558
          3743.1      12.954   13   0.0006132    2       1.558
          3742.4      12.312   14   0.0006146    2       1.558
          3741.8      11.704   15    0.000616    2       1.558
          3741.3       11.13   16   0.0006174    2       1.558
          3740.7      10.591   17   0.0006188    2       1.558
          3740.2      10.085   18   0.0006202    2       1.558
          3739.7      9.6133   19   0.0006216    2       1.558
          3739.3      9.1753   20    0.000623    2       1.558
          3738.9      8.7709   21   0.0006244    2       1.558
          3738.5         8.4   22   0.0006258    2       1.558
          3738.2      8.0625   23   0.0006272    2       1.558
          3737.9      7.7584   24   0.0006286    2       1.558
          3737.6      7.4874   25     0.00063    2       1.558
          3737.4      7.2496   26   0.0006314    2       1.558
          3737.2      7.0447   27   0.0006328    2       1.558
            3737      6.8727   28   0.0006342    2       1.558
          3736.9      6.7334   29   0.0006356    2       1.558
          3736.8      6.6269   30    0.000637    2       1.558
          3736.7      6.5528   31   0.0006384    2       1.558
          3736.6      6.5113   32   0.0006398    2       1.558
          3736.6      6.5021   33   0.0006412    2       1.558
          3736.7      6.5251   34   0.0006426    2       1.558
          3736.7      6.5803   35    0.000644    2       1.558
          3736.8      6.6675   36   0.0006454    2       1.558
          3736.9      6.7867   37   0.0006468    2       1.558
          3737.1      6.9376   38   0.0006482    2       1.558
          3737.3      7.1204   39   0.0006496    2       1.558
          3737.5      7.3347   40    0.000651    2       1.558
          3737.7      7.5806   41   0.0006524    2       1.558
            3738      7.8579   42   0.0006538    2       1.558
          3738.3      8.1665   43   0.0006552    2       1.558
          3738.6      8.5063   44   0.0006566    2       1.558
            3739      8.8773   45    0.000658    2       1.558
          3739.4      9.2793   46   0.0006594    2       1.558
          3739.8      9.7122   47   0.0006608    2       1.558
          3740.3      10.176   48   0.0006622    2       1.558
          3740.8       10.67   49   0.0006636    2       1.558
          3741.3      11.196   50    0.000665    2       1.558
          3740.9      10.768   50    0.000665    3       1.562
          3740.4      10.228   49   0.0006636    3       1.562
          3739.9      9.7194   48   0.0006622    3       1.562
          3739.4      9.2414   47   0.0006608    3       1.562
          3738.9      8.7942   46   0.0006594    3       1.562
          3738.5      8.3779   45    0.000658    3       1.562
          3738.1      7.9926   44   0.0006566    3       1.562
          3737.8      7.6385   43   0.0006552    3       1.562
          3737.4      7.3156   42   0.0006538    3       1.562
          3737.2       7.024   41   0.0006524    3       1.562
          3736.9      6.7638   40    0.000651    3       1.562
          3736.7      6.5352   39   0.0006496    3       1.562
          3736.5      6.3382   38   0.0006482    3       1.562
          3736.3      6.1729   37   0.0006468    3       1.562
          3736.2      6.0395   36   0.0006454    3       1.562
          3736.1      5.9379   35    0.000644    3       1.562
            3736      5.8685   34   0.0006426    3       1.562
            3736      5.8311   33   0.0006412    3       1.562
            3736      5.8261   32   0.0006398    3       1.562
            3736      5.8533   31   0.0006384    3       1.562
            3736       5.913   30    0.000637    3       1.562
          3736.1      6.0053   29   0.0006356    3       1.562
          3736.3      6.1302   28   0.0006342    3       1.562
          3736.4       6.288   27   0.0006328    3       1.562
          3736.6      6.4785   26   0.0006314    3       1.562
          3736.8      6.7021   25     0.00063    3       1.562
          3737.1      6.9588   24   0.0006286    3       1.562
          3737.4      7.2486   23   0.0006272    3       1.562
          3737.7      7.5718   22   0.0006258    3       1.562
          3738.1      7.9284   21   0.0006244    3       1.562
          3738.5      8.3185   20    0.000623    3       1.562
          3738.9      8.7422   19   0.0006216    3       1.562
          3739.3      9.1997   18   0.0006202    3       1.562
          3739.8       9.691   17   0.0006188    3       1.562
          3740.3      10.216   16   0.0006174    3       1.562
          3740.9      10.776   15    0.000616    3       1.562
          3741.5      11.369   14   0.0006146    3       1.562
          3742.1      11.997   13   0.0006132    3       1.562
          3742.8      12.659   12   0.0006118    3       1.562
          3743.5      13.356   11   0.0006104    3       1.562
          3744.2      14.087   10    0.000609    3       1.562
            3745      14.853    9   0.0006076    3       1.562
          3745.8      15.654    8   0.0006062    3       1.562
          3746.6       16.49    7   0.0006048    3       1.562
          3747.5      17.361    6   0.0006034    3       1.562
          3748.4      18.268    5    0.000602    3       1.562
          3749.3      19.209    4   0.0006006    3       1.562
          3750.3      20.186    3   0.0005992    3       1.562
          3751.3      21.199    2   0.0005978    3       1.562
          3752.4      22.247    1   0.0005964    3       1.562
          3753.5      23.331    0    0.000595    3       1.562
          3752.4      22.234    0    0.000595    4       1.566
          3751.3      21.164    1   0.0005964    4       1.566
          3750.3       20.13    2   0.0005978    4       1.566
          3749.3      19.132    3   0.0005992    4       1.566
          3748.3      18.169    4   0.0006006    4       1.566
          3747.4      17.242    5    0.000602    4       1.566
          3746.5       16.35    6   0.0006034    4       1.566
          3745.6      15.493    7   0.0006048    4       1.566
          3744.8      14.671    8   0.0006062    4       1.566
            3744      13.885    9   0.0006076    4       1.566
          3743.3      13.133   10    0.000609    4       1.566
          3742.5      12.416   11   0.0006104    4       1.566
          3741.9      11.733   12   0.0006118    4       1.566
          3741.2      11.085   13   0.0006132    4       1.566
          3740.6      10.472   14   0.0006146    4       1.566
            3740      9.8922   15    0.000616    4       1.566
          3739.5      9.3471   16   0.0006174    4       1.566
            3739      8.8361   17   0.0006188    4       1.566
          3738.5       8.359   18   0.0006202    4       1.566
            3738      7.9158   19   0.0006216    4       1.566
          3737.6      7.5064   20    0.000623    4       1.566
          3737.3      7.1305   21   0.0006244    4       1.566
          3736.9      6.7882   22   0.0006258    4       1.566
          3736.6      6.4793   23   0.0006272    4       1.566
          3736.3      6.2037   24   0.0006286    4       1.566
          3736.1      5.9613   25     0.00063    4       1.566
          3735.9       5.752   26   0.0006314    4       1.566
          3735.7      5.5756   27   0.0006328    4       1.566
          3735.6      5.4322   28   0.0006342    4       1.566
          3735.5      5.3215   29   0.0006356    4       1.566
          3735.4      5.2435   30    0.000637    4       1.566
          3735.3       5.198   31   0.0006384    4       1.566
          3735.3       5.185   32   0.0006398    4       1.566
          3735.3      5.2044   33   0.0006412    4       1.566
          3735.4       5.256   34   0.0006426    4       1.566
          3735.5      5.3397   35    0.000644    4       1.566
          3735.6      5.4554   36   0.0006454    4       1.566
          3735.7      5.6031   37   0.0006468    4       1.566
          3735.9      5.7827   38   0.0006482    4       1.566
          3736.1      5.9939   39   0.0006496    4       1.566
          3736.4      6.2368   40    0.000651    4       1.566
          3736.6      6.5112   41   0.0006524    4       1.566
          3736.9      6.8171   42   0.0006538    4       1.566
          3737.3      7.1542   43   0.0006552    4       1.566
          3737.7      7.5226   44   0.0006566    4       1.566
          3738.1      7.9221   45    0.000658    4       1.566
          3738.5      8.3527   46   0.0006594    4       1.566
          3738.9      8.8141   47   0.0006608    4       1.566
          3739.4      9.3064   48   0.0006622    4       1.566
            3740      9.8294   49   0.0006636    4       1.566
          3740.5      10.383   50    0.000665    4       1.566
          3740.2      10.042   50    0.000665    5        1.57
          3739.6      9.4739   49   0.0006636    5        1.57
          3739.1      8.9367   48   0.0006622    5        1.57
          3738.6      8.4302   47   0.0006608    5        1.57
          3738.1      7.9546   46   0.0006594    5        1.57
          3737.6      7.5099   45    0.000658    5        1.57
          3737.2      7.0961   44   0.0006566    5        1.57
          3736.8      6.7136   43   0.0006552    5        1.57
          3736.5      6.3622   42   0.0006538    5        1.57
          3736.2      6.0421   41   0.0006524    5        1.57
          3735.9      5.7535   40    0.000651    5        1.57
          3735.6      5.4964   39   0.0006496    5        1.57
          3735.4       5.271   38   0.0006482    5        1.57
          3735.2      5.0772   37   0.0006468    5        1.57
            3735      4.9153   36   0.0006454    5        1.57
          3734.9      4.7853   35    0.000644    5        1.57
          3734.8      4.6874   34   0.0006426    5        1.57
          3734.8      4.6216   33   0.0006412    5        1.57
          3734.7       4.588   32   0.0006398    5        1.57
          3734.7      4.5868   31   0.0006384    5        1.57
          3734.8       4.618   30    0.000637    5        1.57
          3734.8      4.6818   29   0.0006356    5        1.57
          3734.9      4.7783   28   0.0006342    5        1.57
            3735      4.9075   27   0.0006328    5        1.57
          3735.2      5.0697   26   0.0006314    5        1.57
          3735.4      5.2648   25     0.00063    5        1.57
          3735.6      5.4929   24   0.0006286    5        1.57
          3735.9      5.7543   23   0.0006272    5        1.57
          3736.2       6.049   22   0.0006258    5        1.57
          3736.5      6.3771   21   0.0006244    5        1.57
          3736.9      6.7387   20    0.000623    5        1.57
          3737.3       7.134   19   0.0006216    5        1.57
          3737.7       7.563   18   0.0006202    5        1.57
          3738.2      8.0259   17   0.0006188    5        1.57
          3738.7      8.5227   16   0.0006174    5        1.57
          3739.2      9.0536   15    0.000616    5        1.57
          3739.8      9.6186   14   0.0006146    5        1.57
          3740.4      10.218   13   0.0006132    5        1.57
            3741      10.852   12   0.0006118    5        1.57
          3741.7       11.52   11   0.0006104    5        1.57
          3742.4      12.223   10    0.000609    5        1.57
          3743.1      12.961    9   0.0006076    5        1.57
          3743.9      13.733    8   0.0006062    5        1.57
          3744.7      14.541    7   0.0006048    5        1.57
          3745.5      15.383    6   0.0006034    5        1.57
          3746.4      16.261    5    0.000602    5        1.57
          3747.3      17.174    4   0.0006006    5        1.57
          3748.3      18.123    3   0.0005992    5        1.57
          3749.2      19.107    2   0.0005978    5        1.57
          3750.3      20.127    1   0.0005964    5        1.57
          3751.3      21.182    0    0.000595    5        1.57
          3750.3      20.176    0    0.000595    6       1.574
          3749.3      19.134    1   0.0005964    6       1.574
          3748.3      18.129    2   0.0005978    6       1.574
          3747.3      17.159    3   0.0005992    6       1.574
          3746.4      16.224    4   0.0006006    6       1.574
          3745.5      15.325    5    0.000602    6       1.574
          3744.6      14.462    6   0.0006034    6       1.574
          3743.8      13.633    7   0.0006048    6       1.574
            3743       12.84    8   0.0006062    6       1.574
          3742.2      12.081    9   0.0006076    6       1.574
          3741.5      11.358   10    0.000609    6       1.574
          3740.8      10.669   11   0.0006104    6       1.574
          3740.1      10.015   12   0.0006118    6       1.574
          3739.5      9.3955   13   0.0006132    6       1.574
          3738.9      8.8103   14   0.0006146    6       1.574
          3738.4      8.2594   15    0.000616    6       1.574
          3737.9      7.7427   16   0.0006174    6       1.574
          3737.4      7.2601   17   0.0006188    6       1.574
          3736.9      6.8114   18   0.0006202    6       1.574
          3736.5      6.3966   19   0.0006216    6       1.574
          3736.1      6.0155   20    0.000623    6       1.574
          3735.8       5.668   21   0.0006244    6       1.574
          3735.5      5.3541   22   0.0006258    6       1.574
          3735.2      5.0736   23   0.0006272    6       1.574
            3735      4.8264   24   0.0006286    6       1.574
          3734.7      4.6124   25     0.00063    6       1.574
          3734.6      4.4314   26   0.0006314    6       1.574
          3734.4      4.2835   27   0.0006328    6       1.574
          3734.3      4.1685   28   0.0006342    6       1.574
          3734.2      4.0862   29   0.0006356    6       1.574
          3734.2      4.0365   30    0.000637    6       1.574
          3734.2      4.0195   31   0.0006384    6       1.574
          3734.2      4.0349   32   0.0006398    6       1.574
          3734.2      4.0826   33   0.0006412    6       1.574
          3734.3      4.1626   34   0.0006426    6       1.574
          3734.4      4.2747   35    0.000644    6       1.574
          3734.6      4.4188   36   0.0006454    6       1.574
          3734.7      4.5949   37   0.0006468    6       1.574
          3734.9      4.8028   38   0.0006482    6       1.574
          3735.2      5.0425   39   0.0006496    6       1.574
          3735.4      5.3137   40    0.000651    6       1.574
          3735.7      5.6165   41   0.0006524    6       1.574
          3736.1      5.9507   42   0.0006538    6       1.574
          3736.4      6.3162   43   0.0006552    6       1.574
          3736.8       6.713   44   0.0006566    6       1.574
          3737.3      7.1409   45    0.000658    6       1.574
          3737.7      7.5998   46   0.0006594    6       1.574
          3738.2      8.0896   47   0.0006608    6       1.574
          3738.7      8.6102   48   0.0006622    6       1.574
          3739.3      9.1615   49   0.0006636    6       1.574
          3739.9      9.7435   50    0.000665    6       1.574
          3739.6      9.4882   50    0.000665    7       1.578
            3739      8.8921   49   0.0006636    7       1.578
          3738.5      8.3266   48   0.0006622    7       1.578
          3737.9      7.7919   47   0.0006608    7       1.578
          3737.4       7.288   46   0.0006594    7       1.578
          3736.9       6.815   45    0.000658    7       1.578
          3736.5       6.373   44   0.0006566    7       1.578
          3736.1      5.9621   43   0.0006552    7       1.578
          3735.7      5.5825   42   0.0006538    7       1.578
          3735.4      5.2342   41   0.0006524    7       1.578
          3735.1      4.9172   40    0.000651    7       1.578
          3734.8      4.6319   39   0.0006496    7       1.578
          3734.5      4.3781   38   0.0006482    7       1.578
          3734.3      4.1561   37   0.0006468    7       1.578
          3734.1      3.9658   36   0.0006454    7       1.578
          3733.9      3.8076   35    0.000644    7       1.578
          3733.8      3.6813   34   0.0006426    7       1.578
          3733.7      3.5872   33   0.0006412    7       1.578
          3733.7      3.5254   32   0.0006398    7       1.578
          3733.6      3.4958   31   0.0006384    7       1.578
          3733.6      3.4988   30    0.000637    7       1.578
          3733.7      3.5343   29   0.0006356    7       1.578
          3733.7      3.6024   28   0.0006342    7       1.578
