# Spectral response of optical components used to create the LT and IO:O
# efficiency model in 
# Liverpool Telescope Technical Note 1: Telescope and IO:O Throughput
# DOI 10.6084/m9.figshare.4659421
#
# Columns are
#	Wavelength	(A)
#	u'		(%)
#	g'		(%)
#	r'		(%)
#	i'		(%)
#	z'		(%)
#	B		(%)
#	V		(%)
#	CCD QE		(%)	No data available below 2900A
#	Cryostat window	(%)
#
 3075	27.12	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	53.58	93.62
 3080	28.45	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	53.40	93.91
 3085	29.68	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	53.22	94.15
 3090	30.78	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	53.05	94.36
 3095	31.78	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	52.87	94.57
 3100	32.75	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	52.70	94.78
 3105	33.77	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	52.52	94.97
 3110	34.92	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	52.35	95.15
 3115	36.17	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	52.18	95.30
 3120	37.54	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	52.01	95.46
 3125	38.95	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	51.84	95.65
 3130	40.28	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	51.67	95.84
 3135	41.46	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	51.50	95.99
 3140	42.49	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	51.33	96.11
 3145	43.33	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	51.17	96.21
 3150	44.03	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	51.00	96.31
 3155	44.68	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	50.84	96.40
 3160	45.34	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	50.68	96.50
 3165	46.08	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	50.52	96.62
 3170	46.93	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	50.36	96.73
 3175	47.92	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	50.20	96.82
 3180	49.03	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	50.04	96.89
 3185	50.23	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	49.89	97.00
 3190	51.51	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	49.74	97.14
 3195	52.81	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	49.58	97.28
 3200	54.11	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	49.43	97.40
 3205	55.37	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	49.29	97.46
 3210	56.56	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	49.14	97.50
 3215	57.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.99	97.56
 3220	58.79	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.85	97.65
 3225	59.81	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.71	97.78
 3230	60.77	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.57	97.91
 3235	61.69	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.43	98.00
 3240	62.56	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.29	98.05
 3245	63.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.16	98.07
 3250	64.22	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	48.03	98.07
 3255	65.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.90	98.07
 3260	65.76	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.77	98.06
 3265	66.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.64	98.05
 3270	67.21	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.52	98.04
 3275	67.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.39	98.07
 3280	68.58	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.27	98.13
 3285	69.23	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.16	98.22
 3290	69.85	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	47.04	98.32
 3295	70.46	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.93	98.36
 3300	71.05	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.81	98.38
 3305	71.62	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.70	98.38
 3310	72.18	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.60	98.39
 3315	72.74	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.49	98.40
 3320	73.28	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.39	98.42
 3325	73.82	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.29	98.45
 3330	74.33	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.19	98.48
 3335	74.84	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.09	98.52
 3340	75.32	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	46.00	98.55
 3345	75.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.90	98.56
 3350	76.24	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.81	98.58
 3355	76.67	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.73	98.63
 3360	77.06	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.64	98.69
 3365	77.43	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.56	98.73
 3370	77.78	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00	45.48	98.75
